creative_name,creative_id,public_storage_url,video_public_storage_url,from_date,last_date,impressions,clicks,parsed_cost,cost,CTR,CPM,CPC,engajamentoneural,cognitivedemand,focus
hero-mensagem-chegou,120218764639210409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120218764639210409_120218764639210409_facebook_9.jpeg,,10/02/2025,01/05/2025,30719751,20648.0,287121.51,"R$ 287.121,51",0.0006721408646834,9.346479077906588,13.905536129407206,77.0789052527477,59.86037646565324,24.53635381340603
kv-fitness,120228143445590197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120228143445590197_120228143445590197_facebook_9.jpeg,,01/05/2025,07/06/2025,30502428,151179.0,286772.31,"R$ 286.772,31",0.0049562939710897,9.401622388879993,1.8969057210326832,73.90197251707879,95.2715551750763,8.279229255695931
as-25-interesses,120214967377250750,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5465078893513624_120214967377250750_120214967377250750_facebook_9.jpeg,,01/11/2024,19/11/2024,30116697,12948.0,286019.68,"R$ 286.019,68",0.0004299276245333,9.497046771098438,22.089873339511893,13.659465106069534,46.83998518102784,7.875092942999484
30gb-64m,120208209720180197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120208209720180197_120208209720180197_facebook_9.jpeg,,07/02/2024,19/04/2024,30068966,122787.0,285979.67,"R$ 285.979,67",0.0040835125491179,9.51079162482674,2.329071237183089,69.46243695745937,47.20420408121863,24.326007162624887
kv-chip-gratis-bbb,120246151939850197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120246151939850197_120246151939850197_facebook_9.jpeg,,21/01/2026,10/02/2026,29613646,149436.0,285200.05,"R$ 285.200,05",0.0050461871530442,9.6306969428891,1.9085096629995448,79.24411720302997,82.61990186781577,8.127548074611912
mion-mostrando|ultravelocidade|whats-app|chame-no-whats,120212594114480409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120212594114480409_120212594114480409_facebook_9.jpeg,,14/06/2024,17/05/2025,29327235,175667.0,261977.01,"R$ 261.977,01",0.0059898930124166,8.932891559671411,1.491327397860725,79.8306632965414,91.39496838237964,8.358180132045323
demografico-e-interesses,120208120106230750,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5465078893513624_120208120106230750_120208120106230750_facebook_9.jpeg,,06/03/2024,13/03/2024,28855495,31341.0,261959.8,"R$ 261.959,80",0.0010861362801088,9.078333260268105,8.358374014868701,91.66392744290368,85.47764942935898,7.899346500155757
btl,120217050759200197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120217050759200197_120217050759200197_facebook_9.jpeg,,01/11/2024,11/12/2024,28451490,145484.0,259742.82,"R$ 259.742,82",0.0051134053084741,9.12932222530349,1.7853703500041245,77.83110515340009,77.57150505942947,9.155906440459717
oferta-bonus,120207030098060409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120207030098060409_120207030098060409_facebook_9.jpeg,,05/02/2024,11/06/2024,28300702,86483.0,257467.55,"R$ 257.467,55",0.00305586059314,9.097567615107216,2.9770885607576054,85.73622486850786,90.32386410730052,7.936091772051346
kv-hero,120231933886410197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120231933886410197_120231933886410197_facebook_9.jpeg,,18/06/2025,08/07/2025,28148372,78344.0,252814.13,"R$ 252.814,13",0.0027832515500363,8.981483191994196,3.2269750076585315,71.05219313956385,88.42052482285739,13.88629730978359
gross,120215820803980197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120215820803980197_120215820803980197_facebook_9.jpeg,,13/09/2024,03/10/2024,27830027,69567.0,251085.18,"R$ 251.085,18",0.002499710115265,9.022096169723442,3.609256975290008,67.22799202955329,45.757434589473206,34.47638901017409
pracas-cobertura,23853529511480408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23853529511480408_23853529511480408_facebook_9.jpeg,,16/01/2023,08/06/2023,27822729,102231.0,248386.24,"R$ 248.386,24",0.0036743699728376,8.927457834923382,2.4296567577349335,79.70775682509034,77.46180460983025,8.21025308245964
interesses-relacionados,120216657350900370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5006651156112143_120216657350900370_120216657350900370_facebook_9.jpeg,,13/09/2024,26/09/2024,26972912,23037.0,247635.22,"R$ 247.635,22",0.0008540790849723,9.180885623324617,10.74945609237314,71.29501856978145,69.88739482937126,12.065268089136705
30gb-64m,120211117282900197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120211117282900197_120211117282900197_facebook_9.jpeg,,03/04/2024,19/04/2024,26853873,65659.0,245454.48,"R$ 245.454,48",0.0024450476845555,9.140375393895695,3.7383219360636017,74.33672456788518,71.97274551437829,7.877852484868386
,120206883689890348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120206883689890348_120206883689890348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120206883689890348_120206883689890348_facebook_9.mp4,31/12/2023,01/01/2024,26759844,39.0,240976.53,"R$ 240.976,53",1.4574075992371255e-06,9.00515451435367,6178.885384615384,68.35118355850001,88.87660510958003,17.579962005108644
movers,120231081551790409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120231081551790409_120231081551790409_facebook_9.jpeg,,01/07/2025,06/10/2025,26394373,26122.0,240646.99,"R$ 240.646,99",0.0009896806414003,9.11735959782034,9.212425924508077,81.77845146571589,89.72148166036031,7.844624143057799
interesses-relacionados,120207466079160370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5006651156112143_120207466079160370_120207466079160370_facebook_9.jpeg,,12/01/2024,14/02/2024,26351897,16868.0,238419.38,"R$ 238.419,38",0.0006401057199032,9.047522461096444,14.134419018259427,85.64031997538424,60.43748572875427,9.138846276163438
kv-hero,120226008727120197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120226008727120197_120226008727120197_facebook_9.jpeg,,09/04/2025,19/06/2025,26316656,57990.0,237202.86,"R$ 237.202,86",0.0022035474415898,9.013411886373405,4.090409725814795,71.37644302783448,53.518966710812066,9.562362294868777
btl,120218129527410197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120218129527410197_120218129527410197_facebook_9.jpeg,,10/12/2024,25/01/2025,26284774,90922.0,236741.12,"R$ 236.741,12",0.0034591128689179,9.006777840281222,2.603782582873232,64.59876703135437,69.01466943229582,9.783969383131907
5G-tutorial-grandeseventos-game-futebol-streaming-estudo,120201071567880439,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1640492266333423_120201071567880439_120201071567880439_facebook_9.jpeg,,16/10/2023,10/01/2024,26190957,6352.0,233395.61,"R$ 233.395,61",0.0002425264567461,8.911305150094362,36.74364137279597,63.50673983389373,69.55394350166492,13.506825104060605
facebook,120204031897800197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120204031897800197_120204031897800197_facebook_9.jpeg,,01/12/2023,20/02/2024,26107805,161476.0,232247.09,"R$ 232.247,09",0.0061849703565657,8.895695750753461,1.4382762144219574,70.58626515629336,65.2727278279608,10.704367571251884
interesses-relacionados,120207457185460370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5006651156112143_120207457185460370_120207457185460370_facebook_9.jpeg,,12/01/2024,14/02/2024,26082497,15974.0,229560.15,"R$ 229.560,15",0.0006124413624968,8.80131031933024,14.370862025791912,41.13829969957371,57.94657117919175,7.827607769675993
kv-gb-preco-v4,120232011569570197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120232011569570197_120232011569570197_facebook_9.jpeg,,18/06/2025,21/08/2025,26035052,107965.0,223855.81,"R$ 223.855,81",0.0041469093282394,8.598247086274304,2.0734109202056223,77.66383846973339,71.62652522736201,46.775377922508575
timmusic-teste-a,120221258109400439,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1640492266333423_120221258109400439_120221258109400439_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1640492266333423_120221258109400439_120221258109400439_facebook_9.mp4,18/03/2025,07/05/2025,25920193,12333.0,223436.51,"R$ 223.436,51",0.0004758066423348,8.62017153961778,18.116963431444095,81.33673009096582,82.40576399566167,27.16568358194981
btl,120216235882810197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120216235882810197_120216235882810197_facebook_9.jpeg,,02/10/2024,02/11/2024,25728293,98989.0,221825.92,"R$ 221.825,92",0.0038474763949555,8.621866985112462,2.24091484912465,85.60711433314232,73.9386335766315,8.063075792440255
meta,120213303027110409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120213303027110409_120213303027110409_facebook_9.jpeg,,16/07/2024,24/09/2024,25630569,39521.0,221122.45,"R$ 221.122,45",0.0015419478201986,8.627293838072811,5.595062118873511,90.23031701801725,86.39977816893465,8.158780107505192
demografico-interesses,120212692875050750,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5465078893513624_120212692875050750_120212692875050750_facebook_9.jpeg,,16/08/2024,06/09/2024,25537200,9706.0,220589.12,"R$ 220.589,12",0.0003800729915574,8.63795247717056,22.727088398928498,67.97957772029814,88.62845991208124,10.384967526955544
blackfriday-gamer-f1,120238081559380409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120238081559380409_120238081559380409_facebook_9.jpeg,,03/11/2025,04/12/2025,25508739,24424.0,217068.89,"R$ 217.068,89",0.0009574757889835,8.50958920391949,8.887524156567311,86.34881984624174,89.514714605224,8.560563954169886
interesses-relacionados,120207426643480370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5006651156112143_120207426643480370_120207426643480370_facebook_9.jpeg,,12/01/2024,15/02/2024,25406990,4286.0,216403.48,"R$ 216.403,48",0.0001686937334961,8.517478064107555,50.49077928138124,41.13829969957371,57.94657117919175,7.827607769675993
timmusic-teste-b,120221462952990439,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1640492266333423_120221462952990439_120221462952990439_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1640492266333423_120221462952990439_120221462952990439_facebook_9.mp4,18/03/2025,07/05/2025,25218788,14617.0,214578.22,"R$ 214.578,22",0.0005796075529085,8.508665047662085,14.680045152904151,68.00442799028465,61.66849106264676,13.799632263541971
facebook,120215232033140197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120215232033140197_120215232033140197_facebook_9.jpeg,,22/08/2024,03/09/2024,24673875,98176.0,214545.23,"R$ 214.545,23",0.0039789453419862,8.695238587372272,2.1853123981421123,86.29254461767,68.97430834580804,8.075003863856578
interesses-relacionados,120216300670950370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5006651156112143_120216300670950370_120216300670950370_facebook_9.jpeg,,04/09/2024,30/09/2024,24588200,15075.0,213955.09,"R$ 213.955,09",0.0006130989661707,8.701535289285104,14.19270912106136,51.97480183685086,63.892567721056714,7.99025907126254
kv-redes,120224324586300197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120224324586300197_120224324586300197_facebook_9.jpeg,,01/04/2025,07/05/2025,24287371,128281.0,212563.3,"R$ 212.563,30",0.0052817985116627,8.752009429097944,1.6570131196357991,73.90197251707879,95.2715551750763,8.279229255695931
25gb-57m,120211114086510197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120211114086510197_120211114086510197_facebook_9.jpeg,,03/04/2024,19/04/2024,24263892,79196.0,211958.25,"R$ 211.958,25",0.0032639446301524,8.735542096873823,2.676375700792969,79.58831477633854,66.91437627317045,7.892180834413032
interesses-relacionados,120212353979930750,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5465078893513624_120212353979930750_120212353979930750_facebook_9.jpeg,,24/07/2024,11/08/2024,24249395,226723.0,211079.21,"R$ 211.079,21",0.0093496353207987,8.70451448376341,0.9310004278348468,94.32590003958742,66.08573300912356,14.046675924464669
atl-2,120217400610030197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120217400610030197_120217400610030197_facebook_9.jpeg,,15/11/2024,11/12/2024,24218420,80062.0,210633.16,"R$ 210.633,16",0.0033058308510629,8.69722962934824,2.6308755714321403,81.78228891452778,49.30954633168443,10.64369137852983
conteudo-v2,120231862068270409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120231862068270409_120231862068270409_facebook_9.jpeg,,09/07/2025,07/10/2025,24145980,22241.0,210368.88,"R$ 210.368,88",0.0009211057078652,8.712376967097628,9.458607077019918,85.24138772262224,93.14971299262656,8.319953806904357
meta,120213303027010409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120213303027010409_120213303027010409_facebook_9.jpeg,,16/07/2024,24/09/2024,23962191,44397.0,210337.0,"R$ 210.337,00",0.0018527938451037,8.77787010378141,4.737639930625943,90.56759494285144,88.4843380361055,18.307115660885188
btl,120218129063320197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120218129063320197_120218129063320197_facebook_9.jpeg,,10/12/2024,25/01/2025,23855559,110948.0,208608.56,"R$ 208.608,56",0.0046508237346272,8.744651927879787,1.8802372282510729,70.34244171807103,80.85774631480716,9.721983802984347
meta,120213303027140409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120213303027140409_120213303027140409_facebook_9.jpeg,,16/07/2024,24/09/2024,23851794,35449.0,205769.86,"R$ 205.769,86",0.0014862194432838,8.627018160562681,5.804673192473694,87.2416837153682,83.40369731914264,8.206536539566557
bf-custo-beneficio-v2,120241506086320197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120241506086320197_120241506086320197_facebook_9.jpeg,,31/10/2025,04/12/2025,23575548,104394.0,204610.77,"R$ 204.610,77",0.0044280624993319,8.67894014595122,1.9599859187309616,85.39843891161789,80.3739487443191,8.297081011658403
controle-1,120217399467310197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120217399467310197_120217399467310197_facebook_9.jpeg,,14/11/2024,11/12/2024,23184867,69602.0,202345.92,"R$ 202.345,92",0.0030020443938712,8.727499709185308,2.907185425706158,81.78228891452778,49.30954633168443,10.64369137852983
interesses-relacionados,120216361990430370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5006651156112143_120216361990430370_120216361990430370_facebook_9.jpeg,,04/09/2024,26/09/2024,22948869,10141.0,200381.55,"R$ 200.381,55",0.0004418954154124,8.731652527189903,19.759545409722907,83.6042829412258,88.15045134597457,7.909187068921808
black-friday,120217302069920197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120217302069920197_120217302069920197_facebook_9.jpeg,,12/11/2024,16/12/2024,22574078,13563.0,198628.31,"R$ 198.628,31",0.000600821880743,8.798955598540946,14.644865442748657,88.18202964182899,93.63341915350576,8.411897153477387
interesses-relacionados,120207466178530370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5006651156112143_120207466178530370_120207466178530370_facebook_9.jpeg,,12/01/2024,14/02/2024,22499506,13909.0,194740.7,"R$ 194.740,70",0.0006181913505123,8.655332254850396,14.001056869652745,55.82061454317851,62.15330655390704,18.516769680403858
facebook,120208751647510197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120208751647510197_120208751647510197_facebook_9.jpeg,,19/02/2024,04/04/2024,22397804,119107.0,192547.86,"R$ 192.547,86",0.0053177981198513,8.596729393649484,1.6165956660817582,75.72843725291207,76.30422293191427,7.947433112705049
meta,23855717572300408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23855717572300408_23855717572300408_facebook_9.jpeg,,02/06/2023,05/08/2023,22325711,70095.0,191061.11,"R$ 191.061,11",0.0031396536486564,8.557895871714903,2.7257452029388687,76.43050863973642,90.71105867622506,23.008051596399326
kv-custo-beneficio,120243633783070197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120243633783070197_120243633783070197_facebook_9.jpeg,,04/12/2025,10/01/2026,22187687,83757.0,190258.11,"R$ 190.258,11",0.0037749315645204,8.574941137397513,2.271548766073283,75.07935580961332,70.07841881662071,8.355773227424379
facebook,120215232501300197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120215232501300197_120215232501300197_facebook_9.jpeg,,22/08/2024,03/09/2024,21720255,71876.0,190190.19,"R$ 190.190,19",0.0033091692523867,8.756351617418856,2.646087567477322,75.84449831196318,69.7433500843453,8.052782211892184
interesses-relacionados,120216300373660370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5006651156112143_120216300373660370_120216300373660370_facebook_9.jpeg,,01/09/2024,04/09/2024,21467853,15965.0,189675.26,"R$ 189.675,26",0.0007436700819592,8.835315762596288,11.880692765424367,51.97480183685086,63.892567721056714,7.99025907126254
esim-ativo,120233495881930197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120233495881930197_120233495881930197_facebook_9.jpeg,,07/07/2025,06/08/2025,21284527,71525.0,188007.13,"R$ 188.007,13",0.0033604223387252,8.833042425608047,2.6285512757777,71.84170763126552,88.04625314643211,9.853971752525382
facebook,120201429060940197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120201429060940197_120201429060940197_facebook_9.jpeg,,06/10/2023,02/11/2023,21151285,17364.0,187942.44,"R$ 187.942,44",0.0008209430301752,8.885627516247832,10.823683483068418,62.80140625633068,47.266592338989426,69.13817679210811
